time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,funding_rate,mark_price,open_interest,open_interest_value,return_1h,future_return_1h,future_return_4h,future_return_8h,funding_rate_diff,funding_rate_ma3,open_interest_diff,open_interest_pct_change,oi_volume_ratio,future_direction_4h,rolling_vol_24h,trend_return_24h,regime,oi_regime,signal_score,is_extreme_pos,is_extreme_neg,predicted_direction,is_extreme,direction_correct,method,split
2019-11-26 11:00:00+00:00,7155.26,7200.0,7022.15,7162.18,21185.801,2019-11-26 11:59:59.999000+00:00,150453016.74981,64111,10862.282,77157836.7896,-0.00046229,,,,0.000967120691631,-0.0047750824469645,-0.0100765409414451,-0.0125283084200621,0.0,-0.00046229,,,,-1,0.010383934861303094,0.042478247073652886,bull_high_vol,oi_stable,-2.203683421986359,False,True,1,True,False,zscore,train
2019-11-26 12:00:00+00:00,7162.98,7221.77,7093.64,7127.98,10392.293,2019-11-26 12:59:59.999000+00:00,74319691.47798,30499,4933.613,35295264.64005,-0.00046229,,,,-0.0047750824469645,-0.0110592341729354,-0.0025210508446992,-0.0040656679732545,0.0,-0.00046229,,,,-1,0.006827252871153908,-0.0012736318965625992,bear_high_vol,oi_stable,-2.203683421986359,False,True,1,True,False,zscore,train
2019-11-26 13:00:00+00:00,7127.96,7128.54,7026.0,7049.15,11380.251,2019-11-26 13:59:59.999000+00:00,80468442.99098,34106,5261.675,37209304.54473,-0.00046229,,,,-0.0110592341729354,0.0015718207159727,0.0038089698758005,0.0077711497130861,0.0,-0.00046229,,,,1,0.00717714514673053,-0.009896609505295917,bear_high_vol,oi_stable,-2.203683421986359,False,True,1,True,True,zscore,train
2019-11-26 14:00:00+00:00,7049.14,7103.21,7011.9,7060.23,8522.643,2019-11-26 14:59:59.999000+00:00,60251310.7615,24965,4375.429,30941192.71985,-0.00046229,,,,0.0015718207159727,0.0042179928982484,0.0042165765137962,0.0101682239813718,0.0,-0.00046229,,,,1,0.007090017501157036,-0.013525163370839643,bear_high_vol,oi_stable,-2.203683421986359,False,True,1,True,True,zscore,train
2019-11-26 15:00:00+00:00,7060.72,7107.31,7050.0,7090.01,5552.989,2019-11-26 15:59:59.999000+00:00,39291580.91086,15012,2930.25,20736594.5206,-0.00046229,,,,0.0042179928982484,0.0028208704924252,-0.0024767242923494,0.0084612010420295,0.0,-0.00046229,,,,-1,0.006640642465770556,-0.021287315956721398,bear_high_vol,oi_stable,-2.203683421986359,False,True,1,True,False,zscore,train
2020-01-19 16:00:00+00:00,8639.0,8685.34,8618.17,8652.96,6168.669,2020-01-19 16:59:59.999000+00:00,53416801.90882,12050,3284.218,28442243.49848,0.00092467,,,,0.0016159277694176,0.0015786505427046,0.0002762060612786,0.001825964756569,0.00053138,0.0005704166666666,,,,1,0.009330812120374194,-0.026571689563468448,bear_high_vol,oi_stable,2.894261724583555,True,False,-1,True,False,zscore,train
2020-01-19 17:00:00+00:00,8653.08,8677.12,8630.93,8666.62,3797.619,2020-01-19 17:59:59.999000+00:00,32895160.56596,7498,1957.382,16954564.11509,0.00092467,,,,0.0015786505427046,-0.0008942355843454,0.0073685012150064,-0.0014792387343626,0.0,0.0007475433333333,,,,1,0.009315171864677918,-0.027588218793828778,bear_high_vol,oi_stable,2.894261724583555,True,False,-1,True,False,zscore,train
2020-01-19 18:00:00+00:00,8666.62,8669.78,8635.62,8658.87,3695.887,2020-01-19 18:59:59.999000+00:00,31972565.42502,6465,1802.631,15594097.52104,0.00092467,,,,-0.0008942355843454,-0.0004457856510146,-0.0011167738977487,0.0004122939829329,0.0,0.00092467,,,,-1,0.009313453004034467,-0.02652776950205893,bear_high_vol,oi_stable,2.894261724583555,True,False,-1,True,True,zscore,train
2020-01-19 19:00:00+00:00,8658.88,8665.23,8635.85,8655.01,2774.734,2020-01-19 19:59:59.999000+00:00,24010173.57717,5089,1281.525,11089244.2256,0.00092467,,,,-0.0004457856510146,3.9283605680395794e-05,0.0058740544493882,0.0019121872765022,0.0,0.00092467,,,,1,0.009289074568902331,-0.029068456484255822,bear_high_vol,oi_stable,2.894261724583555,True,False,-1,True,False,zscore,train
2020-01-19 20:00:00+00:00,8655.14,8665.76,8642.99,8655.35,2308.112,2020-01-19 20:59:59.999000+00:00,19974393.02182,4204,1129.418,9773764.12235,0.00092467,,,,3.9283605680395794e-05,0.0086801804664167,0.0015493307607432,-0.0010282657547066,0.0,0.00092467,,,,1,0.009290486838050234,-0.028797159781373094,bear_high_vol,oi_stable,2.894261724583555,True,False,-1,True,False,zscore,train
2020-01-19 21:00:00+00:00,8656.0,8760.93,8650.51,8730.48,9851.226,2020-01-19 21:59:59.999000+00:00,85935742.00536,19092,5360.743,46750437.80756,0.00092467,,,,0.0086801804664167,-0.0093099119406949,-0.008783022239327,-0.0057763147043461,0.0,0.00092467,,,,-1,0.009491704056567697,-0.022010827862085303,bear_high_vol,oi_stable,2.894261724583555,True,False,-1,True,True,zscore,train
2020-01-19 22:00:00+00:00,8730.21,8758.51,8440.91,8649.2,21912.317,2020-01-19 22:59:59.999000+00:00,188872935.772,54096,9928.722,85631127.99716,0.00092467,,,,-0.0093099119406949,0.0065497387041575,0.0015307774129398,0.0043148499283169,0.0,0.00092467,,,,1,0.009590276888952209,-0.03465841046549378,bear_high_vol,oi_stable,2.894261724583555,True,False,-1,True,False,zscore,train
2020-01-19 23:00:00+00:00,8648.1,8729.43,8630.0,8705.85,6878.0,2020-01-19 23:59:59.999000+00:00,59742274.32953,13167,3587.686,31165688.2706,0.00092467,,,,0.0065497387041575,-0.0042603536702332,-0.0039387308533918,-0.0043476512919473,0.0,0.00092467,,,,-1,0.00970975555712284,-0.024554621848739466,bear_high_vol,oi_stable,2.894261724583555,True,False,-1,True,True,zscore,train
2020-01-28 08:00:00+00:00,9048.02,9050.0,8974.2,9004.77,8928.574,2020-01-28 08:59:59.999000+00:00,80467090.00561,14349,4167.178,37558322.40111,0.00068689,,,,-0.0047855509517498,-0.0019445249573282,0.0057513962044559,-0.0030439422661544,0.00058689,0.0002956299999999,,,,1,0.00616600046141736,0.04607858626506123,bull_high_vol,oi_stable,2.0202715612396993,True,False,-1,True,False,zscore,train
2020-01-28 09:00:00+00:00,9004.75,9029.31,8980.34,8987.26,6307.884,2020-01-28 09:59:59.999000+00:00,56779384.74546,9629,3033.758,27309779.63065,0.00068689,,,,-0.0019445249573282,0.0045252946949347,0.0120426025284681,0.000558568462468,0.0,0.00049126,,,,1,0.006200175794118015,0.04008258389452046,bull_high_vol,oi_stable,2.0202715612396993,True,False,-1,True,False,zscore,train
2020-01-28 10:00:00+00:00,8987.26,9048.32,8952.41,9027.93,9325.193,2020-01-28 10:59:59.999000+00:00,83986566.96372,15553,4721.821,42536540.34625,0.00068689,,,,0.0045252946949347,0.0068675765097867,0.001581757944512,-0.002305068825301,0.0,0.00068689,,,,1,0.006203537326562852,0.045635122864237765,bull_high_vol,oi_stable,2.0202715612396993,True,False,-1,True,False,zscore,train
2020-01-28 11:00:00+00:00,9027.35,9125.42,9023.72,9089.93,10445.469,2020-01-28 11:59:59.999000+00:00,94918408.61989,19027,5284.432,48020751.8556,0.00068689,,,,0.0068675765097867,-0.0036710953769721,-0.0066788193088396,-0.0077085302087034,0.0,0.00068689,,,,-1,0.005920372108086808,0.04031628605370319,bull_high_vol,oi_stable,2.0202715612396993,True,False,-1,True,True,zscore,train
2020-01-28 12:00:00+00:00,9089.4,9100.0,9022.24,9056.56,7724.826,2020-01-28 12:59:59.999000+00:00,69939705.26062,13967,3724.384,33725442.60212,0.00068689,,,,-0.0036710953769721,0.0042985416096177,-0.0087450422677042,0.0015944243730512,0.0,0.00068689,,,,-1,0.0060191188527342985,0.035467366387121446,bull_high_vol,oi_stable,2.0202715612396993,True,False,-1,True,True,zscore,train
2020-01-28 13:00:00+00:00,9056.43,9107.56,9040.34,9095.49,6312.071,2020-01-28 13:59:59.999000+00:00,57292820.04954,10695,3261.186,29602040.49087,0.00068689,,,,0.0042985416096177,-0.0058578482302767,-0.0113473820541828,-0.0043461099951734,0.0,0.00068689,,,,-1,0.006024761275926681,0.04079180593682796,bull_high_vol,oi_stable,2.0202715612396993,True,False,-1,True,True,zscore,train
2020-01-28 14:00:00+00:00,9094.21,9207.81,9024.73,9042.21,25113.257,2020-01-28 14:59:59.999000+00:00,229202774.68203,46737,12699.172,115961710.8464,0.00068689,,,,-0.0058578482302767,-0.0014365956995026,-0.0038806884600112,0.0113954442553314,0.0,0.00068689,,,,-1,0.006217243802285333,0.03261418218444989,bull_high_vol,oi_stable,2.0202715612396993,True,False,-1,True,True,zscore,train
2020-01-28 15:00:00+00:00,9042.23,9066.37,8969.35,9029.22,15522.807,2020-01-28 15:59:59.999000+00:00,139993482.29216,32337,6889.239,62149973.21481,0.00068689,,,,-0.0014365956995026,-0.0057435747495352,-0.0010366343936684,0.0409514886114195,0.0,0.00068689,,,,-1,0.006235671236303042,0.028352171001380322,bull_high_vol,oi_stable,2.0202715612396993,True,False,-1,True,True,zscore,train
2020-01-29 08:00:00+00:00,9372.51,9395.0,9350.13,9395.0,3740.361,2020-01-29 08:59:59.999000+00:00,35056755.89912,7218,1905.169,17857783.71507,0.00108193,,,,0.0023995706593005,-0.0054284193720063,-0.0112708887706226,-0.0026865353911654,0.00053799,0.0007232699999999,,,,-1,0.006817883289026177,0.04333592085083793,bull_high_vol,oi_stable,3.4722905457100364,True,False,-1,True,True,zscore,train
2020-01-29 09:00:00+00:00,9395.0,9395.0,9329.41,9344.0,5743.998,2020-01-29 09:59:59.999000+00:00,53751102.48068,11697,2583.137,24174136.87713,0.00108193,,,,-0.0054284193720063,0.0080736301369863,-0.0010883989726027,0.0008561643835616,0.0,0.0009025999999999,,,,-1,0.00693692957388861,0.03969396679299364,bull_high_vol,oi_stable,3.4722905457100364,True,False,-1,True,True,zscore,train
2020-01-29 10:00:00+00:00,9344.0,9449.0,9266.0,9419.44,16664.557,2020-01-29 10:59:59.999000+00:00,155977191.99833,33888,8911.934,83456481.31324,0.00108193,,,,0.0080736301369863,-0.011250138012451,-0.0080811598141716,-0.0042306124355588,0.0,0.00108193,,,,-1,0.00703803947626905,0.04336653031204274,bull_high_vol,oi_stable,3.4722905457100364,True,False,-1,True,True,zscore,train
2020-01-29 11:00:00+00:00,9418.23,9430.0,9242.0,9313.47,18142.343,2020-01-29 11:59:59.999000+00:00,168873640.81197,39593,7730.456,71951966.36622,0.00108193,,,,-0.011250138012451,-0.0026155664859605,-0.0022000392979201,0.0092865494815572,0.0,0.00108193,,,,-1,0.0074308674816884164,0.024592048563630176,bull_high_vol,oi_stable,3.4722905457100364,True,False,-1,True,True,zscore,train
2020-01-29 12:00:00+00:00,9312.42,9326.0,9263.27,9289.11,5076.546,2020-01-29 12:59:59.999000+00:00,47192708.90751,10619,2679.271,24910011.22685,0.00108193,,,,-0.0026155664859605,0.0048142394696584,0.0086822095981207,0.0114305891522439,0.0,0.00108193,,,,1,0.007404856432736671,0.025677519941346594,bull_high_vol,oi_stable,3.4722905457100364,True,False,-1,True,False,zscore,train
2020-01-29 13:00:00+00:00,9289.09,9372.43,9273.59,9333.83,8755.746,2020-01-29 13:59:59.999000+00:00,81635809.92119,18504,4762.053,44408218.45244,0.00108193,,,,0.0048142394696584,0.0010167316096392,0.0019466821229869,0.0054939933553537,0.0,0.00108193,,,,1,0.007415333898634141,0.026204195705783917,bull_high_vol,oi_stable,3.4722905457100364,True,False,-1,True,False,zscore,train
2020-01-29 14:00:00+00:00,9333.83,9355.1,9305.0,9343.32,4291.029,2020-01-29 14:59:59.999000+00:00,40053448.10816,8305,2142.058,19993233.62261,0.00108193,,,,0.0010167316096392,-0.0053878064756425,0.0038819177765505,0.0006079209531515,0.0,0.00108193,,,,1,0.007265971813328634,0.03330048738085045,bull_high_vol,oi_stable,3.4722905457100364,True,False,-1,True,False,zscore,train
2020-01-29 15:00:00+00:00,9343.31,9343.31,9289.0,9292.98,5403.872,2020-01-29 15:59:59.999000+00:00,50303072.71156,10481,2321.469,21609048.351,0.00108193,,,,-0.0053878064756425,0.0082621505695696,0.0115119154458527,0.0019390981149212,0.0,0.00108193,,,,1,0.0073767423671971775,0.029211825606198616,bull_high_vol,oi_stable,3.4722905457100364,True,False,-1,True,False,zscore,train
2020-01-29 16:00:00+00:00,9292.99,9375.0,9268.14,9369.76,6879.179,2020-01-29 16:59:59.999000+00:00,64205422.37451,14739,3645.177,34033859.93093,0.00108193,,,,0.0082621505695696,-0.0018954594354604,0.0027247229384745,-0.0090589300046106,0.0,0.00108193,,,,1,0.007355351087446922,0.043709954819679764,bull_high_vol,oi_stable,3.4722905457100364,True,False,-1,True,False,zscore,train
2020-01-29 17:00:00+00:00,9370.0,9384.08,9347.51,9352.0,4295.881,2020-01-29 17:59:59.999000+00:00,40225247.1151,8511,1872.427,17535431.33371,0.00108193,,,,-0.0018954594354604,0.0029501710863986,0.0035404191616768,-0.0053250641573994,0.0,0.00108193,,,,1,0.007394202711481609,0.04000320274724545,bull_high_vol,oi_stable,3.4722905457100364,True,False,-1,True,False,zscore,train
2020-01-29 18:00:00+00:00,9352.0,9389.34,9349.11,9379.59,3641.647,2020-01-29 18:59:59.999000+00:00,34129783.51056,6589,1843.303,17275443.19821,0.00108193,,,,0.0029501710863986,0.0021717367177029,-0.0032613365829423,-0.0126721956929887,0.0,0.00108193,,,,-1,0.007398875491068098,0.0413528408636723,bull_high_vol,oi_stable,3.4722905457100364,True,False,-1,True,True,zscore,train
2020-01-29 19:00:00+00:00,9379.93,9422.16,9325.38,9399.96,7736.17,2020-01-29 19:59:59.999000+00:00,72570931.51927,18005,3949.937,37071705.90301,0.00108193,,,,0.0021717367177029,-0.0004968106247258,-0.0094638700590213,-0.0119702637032496,0.0,0.00108193,,,,-1,0.0073991493594148415,0.042140343641697164,bull_high_vol,oi_stable,3.4722905457100364,True,False,-1,True,True,zscore,train
2020-01-29 20:00:00+00:00,9400.0,9420.93,9359.0,9395.29,4652.289,2020-01-29 20:59:59.999000+00:00,43687964.24489,9204,2371.402,22270497.5558,0.00108193,,,,-0.0004968106247258,-0.0010835216369052,-0.0117516329990879,-0.0061168947419399,0.0,0.00108193,,,,-1,0.007364004781643309,0.03575019292250037,bull_high_vol,oi_stable,3.4722905457100364,True,False,-1,True,True,zscore,train
2020-01-29 21:00:00+00:00,9394.4,9460.52,9333.57,9385.11,9751.744,2020-01-29 21:59:59.999000+00:00,91541191.57452,21689,4764.066,44741709.10418,0.00108193,,,,-0.0010835216369052,-0.0038475840986413,-0.0088342065250167,-0.0062386056210317,0.0,0.00108193,,,,-1,0.0073542526864567295,0.03634622944447652,bull_high_vol,oi_stable,3.4722905457100364,True,False,-1,True,True,zscore,train
2020-01-29 22:00:00+00:00,9385.1,9393.49,9317.37,9349.0,4021.203,2020-01-29 22:59:59.999000+00:00,37612951.62152,9027,1729.718,16178164.59139,0.00108193,,,,-0.0038475840986413,-0.0040646058401968,-0.0094416515135309,-0.0016418868328164,0.0,0.00108193,,,,-1,0.007208780299479783,0.022279325332823063,bull_high_vol,oi_stable,3.4722905457100364,True,False,-1,True,True,zscore,train
2020-01-29 23:00:00+00:00,9349.0,9370.34,9295.62,9311.0,3743.865,2020-01-29 23:59:59.999000+00:00,34943081.84472,8384,1786.954,16682700.54809,0.00108193,,,,-0.0040646058401968,-0.0028052840726023,-0.0025303404575233,0.0093427129202019,0.0,0.00108193,,,,-1,0.004471359080855289,-0.009360590191701657,bear_low_vol,oi_stable,3.4722905457100364,True,False,-1,True,True,zscore,train
2020-01-31 08:00:00+00:00,9380.64,9413.0,9350.63,9386.81,4862.73,2020-01-31 08:59:59.999000+00:00,45612950.87504,9172,2445.079,22937764.35698,0.00077154,,,,0.0006502706085147,-0.0018280970851651,-0.0098467956632765,-0.0094771280126048,0.00023603,0.0006141866666666,,,,-1,0.004050744697853858,0.0004220466063082906,bull_low_vol,oi_stable,2.33141323559018,True,False,-1,True,True,zscore,train
