symbol,time,funding_rate,mark_price,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,return_1h,future_return_1h,future_return_4h,future_return_8h,funding_rate_diff,funding_rate_ma3
BTCUSDT,2020-09-05 00:00:00+00:00,0.0001,,10448.0,10567.87,10445.0,10480.28,12417.498,2020-09-05 00:59:59.999000+00:00,130512642.34052,39162,6368.544,66947796.75662,0.005592016887353779,-0.022837176105981905,-0.03075490349494492,-0.013579789852943058,0.0,0.00014902999999999957
BTCUSDT,2020-09-06 08:00:00+00:00,0.0001,,10232.42,10269.88,10176.62,10240.94,11039.611,2020-09-06 08:59:59.999000+00:00,112880735.81552,37221,5466.826,55909028.73682,-0.022837176105981905,0.00031833015328674996,4.1011860239414943e-05,0.006635133103015889,0.0,0.0001
BTCUSDT,2020-09-06 16:00:00+00:00,0.0001,,10176.25,10256.99,10145.34,10244.2,7322.834,2020-09-06 16:59:59.999000+00:00,74758855.10032,32137,3463.206,35364493.81183,0.00031833015328674996,-0.012252786942855476,0.0030075554948165717,0.008746412604205167,0.0,0.0001
BTCUSDT,2020-09-09 00:00:00+00:00,0.0001,,10130.0,10154.23,10077.58,10118.68,6177.155,2020-09-09 00:59:59.999000+00:00,62523439.70849,24396,2678.874,27117706.68253,-0.012252786942855476,0.0038819292635006164,0.021515652239224803,0.030560310238094246,0.0,0.0001
BTCUSDT,2020-09-09 08:00:00+00:00,0.0001,,10191.92,10208.06,10143.0,10157.96,5679.255,2020-09-09 08:59:59.999000+00:00,57771696.15656,26134,2564.218,26089601.17595,0.0038819292635006164,0.008210309944122862,0.01772009340458114,0.03724960523569698,0.0,0.0001
BTCUSDT,2020-09-09 16:00:00+00:00,0.0001,,10246.0,10269.02,10200.0,10241.36,6081.148,2020-09-09 16:59:59.999000+00:00,62197817.28463,28130,2489.81,25468482.82691,0.008210309944122862,0.003285696430942675,0.006593850816688285,0.04652800018747505,0.0,0.0001
BTCUSDT,2020-09-10 00:00:00+00:00,0.0001,,10219.29,10328.12,10211.67,10275.01,10909.999,2020-09-10 00:59:59.999000+00:00,112271794.46698,36741,5645.237,58095428.90069,0.003285696430942675,0.005973716813900909,0.005721648932701662,0.038695826086787344,0.0,0.0001
BTCUSDT,2020-09-10 16:00:00+00:00,0.0001,,10414.51,10443.51,10303.5,10336.39,13132.558,2020-09-10 16:59:59.999000+00:00,135970187.29206,44682,5303.865,54932152.87729,0.005973716813900909,0.00015189055366526816,0.008854155077352877,0.053651226395289076,0.0,0.0001
BTCUSDT,2020-09-11 00:00:00+00:00,0.0001,,10335.91,10380.5,10333.1,10337.96,4741.171,2020-09-11 00:59:59.999000+00:00,49124450.34221,20850,2452.469,25412682.06755,0.00015189055366526816,-0.002811966771007035,0.019189472584533185,0.04796304106419447,0.0,0.0001
BTCUSDT,2020-09-11 16:00:00+00:00,0.0001,,10319.09,10347.44,10301.06,10308.89,5572.194,2020-09-11 16:59:59.999000+00:00,57519197.14438,25725,2598.73,26831053.19201,-0.002811966771007035,0.0024163610243197464,0.03967255446512685,0.063461730603392,0.0,0.0001
BTCUSDT,2020-09-12 08:00:00+00:00,0.0001,,10343.7,10343.7,10320.0,10333.8,2550.301,2020-09-12 08:59:59.999000+00:00,26346493.97378,14489,1011.15,10446273.25899,0.0024163610243197464,0.009107008070603273,0.03278658383169808,0.059303450811898806,0.0,0.0001
BTCUSDT,2020-09-13 00:00:00+00:00,0.0001,,10438.29,10444.99,10415.0,10427.91,2444.507,2020-09-13 00:59:59.999000+00:00,25485946.48547,16977,1301.425,13568608.75541,0.009107008070603273,0.010398056753462503,0.04440391219333506,-0.004408361790617654,0.0,0.0001
BTCUSDT,2020-09-13 08:00:00+00:00,0.0001,,10540.05,10557.52,10523.43,10536.34,4321.8,2020-09-13 08:59:59.999000+00:00,45550163.45789,16221,2424.372,25553678.04492,0.010398056753462503,0.017228942877697717,0.02823181484272519,-0.007146694203110315,0.0,0.0001
BTCUSDT,2020-09-14 16:00:00+00:00,8.68e-06,,10687.99,10746.06,10645.97,10717.87,17019.569,2020-09-14 16:59:59.999000+00:00,181993472.09105,52407,9894.04,105806392.53302,0.017228942877697717,-0.004222853981248109,0.02288141207161498,-0.04022254421820759,-9.132e-05,6.955999999999957e-05
BTCUSDT,2020-09-15 00:00:00+00:00,-0.0002227,,10664.1,10695.0,10643.45,10672.61,4406.159,2020-09-15 00:59:59.999000+00:00,47015783.81194,21466,2332.29,24889249.22302,-0.004222853981248109,0.020457976071457606,0.02567506917239548,-0.033840831811524974,-0.00023138,-3.80066666666671e-05
BTCUSDT,2020-09-16 08:00:00+00:00,-1.488e-05,,10910.68,10925.0,10861.0,10890.95,9817.867,2020-09-16 08:59:59.999000+00:00,106872132.94865,30784,5414.065,58936998.71922,0.020457976071457606,-0.005247476115490479,-0.04673696968584007,-0.020832893365592686,0.00020782,-7.630000000000043e-05
BTCUSDT,2020-09-17 16:00:00+00:00,9.8e-07,,10833.0,10847.85,10791.82,10833.8,6327.475,2020-09-17 16:59:59.999000+00:00,68454298.55241,25416,3586.14,38803495.448,-0.005247476115490479,0.011935793535047923,-0.03440713323118372,-0.017331868781036985,1.586e-05,-7.88666666666671e-05
BTCUSDT,2020-09-19 00:00:00+00:00,-0.0001155,,10926.3,10964.56,10923.05,10963.11,5486.471,2020-09-19 00:59:59.999000+00:00,60071351.64749,21183,3223.498,35292316.39967,0.011935793535047923,-0.001503223081771643,-0.06169234824789682,-0.02890694337646893,-0.00011648,-4.313333333333377e-05
BTCUSDT,2020-09-21 00:00:00+00:00,-7.506e-05,,10915.52,10965.0,10886.02,10946.63,9242.845,2020-09-21 00:59:59.999000+00:00,101023577.2733,27938,5164.244,56460127.00213,-0.001503223081771643,-0.051585739172695044,-0.058026077432049794,-0.023859397823804973,4.044e-05,-6.319333333333377e-05
BTCUSDT,2020-09-21 16:00:00+00:00,0.0001,,10415.61,10433.7,10352.06,10381.94,14121.42,2020-09-21 16:59:59.999000+00:00,146837718.51196,52120,7495.152,77945072.07054,-0.051585739172695044,0.00761899991716386,0.027174111967512626,0.03718476508244106,0.00017506,-3.0186666666667097e-05
BTCUSDT,2020-09-22 08:00:00+00:00,0.0001,,10374.23,10477.97,10373.0,10461.04,12917.302,2020-09-22 08:59:59.999000+00:00,134741179.17072,35337,6593.854,68782506.94247,0.00761899991716386,-0.016658955514939233,0.017683710223840077,0.017331928756605386,0.0,4.1646666666666235e-05
BTCUSDT,2020-09-24 00:00:00+00:00,3.817e-05,,10237.91,10293.93,10191.0,10286.77,8720.172,2020-09-24 00:59:59.999000+00:00,89434738.19932,33456,4950.56,50798858.54471,-0.016658955514939233,0.002398226070962961,0.03494099702822173,0.055163088121927384,-6.183e-05,7.938999999999956e-05
BTCUSDT,2020-09-24 08:00:00+00:00,6.991e-05,,10335.0,10345.0,10302.71,10311.44,5592.185,2020-09-24 08:59:59.999000+00:00,57722682.77764,28180,3059.819,31584075.4902,0.002398226070962961,0.034196969579418424,0.036271364620266366,0.03843498095319364,3.174e-05,6.935999999999958e-05
BTCUSDT,2020-09-24 16:00:00+00:00,1.182e-05,,10532.65,10737.0,10529.25,10664.06,41780.868,2020-09-24 16:59:59.999000+00:00,444697441.62,104387,24302.799,258625582.41857,0.034196969579418424,-0.0016907256710857466,0.00974581913455097,0.006162756023503357,-5.809e-05,3.996666666666624e-05
BTCUSDT,2020-09-25 16:00:00+00:00,0.0001,,10640.81,10664.0,10620.4,10646.03,5596.93,2020-09-25 16:59:59.999000+00:00,59560606.72437,22179,3414.714,36341482.06204,-0.0016907256710857466,1.596839385209492e-05,-0.0003456687610311482,0.004078515653253012,8.818e-05,6.057666666666624e-05
BTCUSDT,2020-09-26 00:00:00+00:00,0.0001,,10683.5,10699.0,10646.18,10646.2,4398.054,2020-09-26 00:59:59.999000+00:00,46939030.58227,23339,2062.759,22019260.93817,1.596839385209492e-05,0.0036867614735773824,0.019539366158817018,0.005365294659127162,0.0,7.060666666666624e-05
BTCUSDT,2020-09-26 08:00:00+00:00,0.0001,,10701.39,10710.0,10665.49,10685.45,4208.4,2020-09-26 08:59:59.999000+00:00,44974765.54185,23157,2141.344,22887199.06753,0.0036867614735773824,0.0077245225984865495,0.002087885863487182,0.008651016101334008,0.0,0.0001
BTCUSDT,2020-09-27 00:00:00+00:00,0.0001,,10726.5,10773.0,10719.0,10767.99,5667.718,2020-09-27 00:59:59.999000+00:00,60927589.8082,26117,3180.199,34188344.84214,0.0077245225984865495,-0.011667915739149048,-0.0035484802641904123,0.001670692487641512,0.0,0.0001
BTCUSDT,2020-09-27 08:00:00+00:00,0.0001,,10667.26,10667.5,10602.76,10642.35,8646.469,2020-09-27 08:59:59.999000+00:00,92008506.75289,32244,3984.368,42407770.68348,-0.011667915739149048,0.019908196967774794,0.0044257142454440235,0.021390012544221904,0.0,0.0001
BTCUSDT,2020-09-28 08:00:00+00:00,0.0001,,10852.92,10889.19,10843.0,10854.22,5519.675,2020-09-28 08:59:59.999000+00:00,59985351.30613,24893,2889.627,31404755.75969,0.019908196967774794,-0.013493369399182886,-0.013902426890186503,-0.03091977129632517,0.0,0.0001
BTCUSDT,2020-09-29 00:00:00+00:00,0.0001,,10691.94,10728.03,10655.0,10707.76,7818.56,2020-09-29 00:59:59.999000+00:00,83670415.33394,28345,4658.325,49859735.29127,-0.013493369399182886,0.002056452516679519,0.006549455721831521,-0.024077865024991207,0.0,0.0001
BTCUSDT,2020-09-29 08:00:00+00:00,0.0001,,10722.01,10739.4,10710.03,10729.78,3340.224,2020-09-29 08:59:59.999000+00:00,35830528.89066,16612,1716.04,18408254.30789,0.002056452516679519,-0.003758697755219531,0.005237758835688888,-0.017595887334129978,0.0,0.0001
BTCUSDT,2020-09-29 16:00:00+00:00,0.0001,,10722.49,10736.27,10661.31,10689.45,12950.517,2020-09-29 16:59:59.999000+00:00,138482372.70846,36516,5506.339,58875272.15445,-0.003758697755219531,0.0012975410334488124,0.01688954997684622,-0.010700269892277015,0.0,0.0001
BTCUSDT,2020-09-30 08:00:00+00:00,0.0001,,10701.6,10725.71,10682.15,10703.32,4677.828,2020-09-30 08:59:59.999000+00:00,50085422.73664,20138,2534.778,27141254.69153,0.0012975410334488124,0.0069669971560226696,-0.017257262232653003,-0.015459689143181632,0.0,0.0001
BTCUSDT,2020-09-30 16:00:00+00:00,0.0001,,10772.64,10781.27,10751.32,10777.89,4289.693,2020-09-30 16:59:59.999000+00:00,46188863.41601,18872,2211.753,23816451.44648,0.0069669971560226696,0.0007506107410635288,-0.030428033687484146,-0.0074717778711788085,0.0,0.0001
BTCUSDT,2020-10-01 00:00:00+00:00,7.412e-05,,10773.0,10827.0,10773.0,10785.98,8068.478,2020-10-01 00:59:59.999000+00:00,87141986.51167,28076,4426.127,47807051.15535,0.0007506107410635288,0.0077888147391336204,-0.0227146721948307,-0.011177472978811331,-2.5880000000000003e-05,9.137333333333291e-05
BTCUSDT,2020-10-01 08:00:00+00:00,0.0001,,10817.82,10935.14,10807.26,10869.99,23147.057,2020-10-01 08:59:59.999000+00:00,251637961.73305,65409,13517.983,146967713.23087,0.0077888147391336204,-0.032325696711772434,-0.027131579697865393,-0.01133211714086213,2.5880000000000003e-05,9.13733333333329e-05
BTCUSDT,2020-10-01 16:00:00+00:00,0.0001,,10710.36,10713.0,10442.0,10518.61,67473.511,2020-10-01 16:59:59.999000+00:00,713777885.59657,151828,30247.046,319945590.5109,-0.032325696711772434,-0.006528429136549385,0.001829139021220394,0.01890173701658293,0.0,9.137333333333291e-05
BTCUSDT,2020-10-02 08:00:00+00:00,-1.652e-05,,10483.89,10490.0,10421.0,10449.94,10218.983,2020-10-02 08:59:59.999000+00:00,106880880.61933,34550,5170.924,54093164.28638,-0.006528429136549385,0.008712011743607917,0.023676690966646596,0.013104381460563364,-0.00011652,6.115999999999957e-05
BTCUSDT,2020-10-03 00:00:00+00:00,0.0001,,10565.44,10571.73,10526.1,10540.98,4148.781,2020-10-03 00:59:59.999000+00:00,43745144.62206,23098,2118.987,22340001.45473,0.008712011743607917,0.003234044652394852,0.01180535396139648,0.00613700054454136,0.00011652,6.115999999999957e-05
BTCUSDT,2020-10-03 16:00:00+00:00,9.749e-05,,10536.95,10596.0,10531.0,10575.07,6711.817,2020-10-03 16:59:59.999000+00:00,70896732.46704,25208,4299.001,45414383.4431,0.003234044652394852,-0.0035195984518304746,0.016240081625937153,0.004247726019780407,-2.5100000000000014e-06,6.0323333333332905e-05
BTCUSDT,2020-10-04 00:00:00+00:00,-2.144e-05,,10537.96,10551.99,10514.0,10537.85,3050.952,2020-10-04 00:59:59.999000+00:00,32140369.76825,17835,1484.223,15638457.0857,-0.0035195984518304746,0.015136863781511467,0.01704142685652199,0.00944025583966357,-0.00011893,5.868333333333291e-05
BTCUSDT,2020-10-05 00:00:00+00:00,-3.381e-05,,10660.16,10738.77,10651.13,10697.36,9722.475,2020-10-05 00:59:59.999000+00:00,104095916.47839,34987,5700.448,61030354.40803,0.015136863781511467,-0.002985783408242848,-0.010327781807847991,0.018300777014141678,-1.2370000000000002e-05,1.4079999999999567e-05
BTCUSDT,2020-10-05 08:00:00+00:00,-9.143e-05,,10677.99,10685.99,10661.71,10665.42,4080.645,2020-10-05 08:59:59.999000+00:00,43555713.45301,22404,2210.503,23594969.87982,-0.002985783408242848,0.007631204397013924,-0.005602217259142117,0.06665654048316894,-5.7619999999999994e-05,-4.889333333333377e-05
BTCUSDT,2020-10-06 00:00:00+00:00,-1.26e-06,,10784.99,10792.0,10741.0,10746.81,6717.769,2020-10-06 00:59:59.999000+00:00,72325279.16208,26188,3412.249,36742946.27486,0.007631204397013924,-0.002733834505308952,-0.011800711094734129,0.05695829739243563,9.017e-05,-4.21666666666671e-05
BTCUSDT,2020-10-06 16:00:00+00:00,6.937e-05,,10726.87,10743.99,10706.0,10717.43,7210.029,2020-10-06 16:59:59.999000+00:00,77318898.69908,30787,3523.518,37784581.24958,-0.002733834505308952,-0.012181091922223941,-0.0074738066868643704,0.07180919306214273,7.062999999999999e-05,-7.773333333333768e-06
BTCUSDT,2020-10-07 00:00:00+00:00,5.11e-06,,10593.65,10600.0,10570.32,10586.88,4127.325,2020-10-07 00:59:59.999000+00:00,43677910.1035,21700,2009.088,21262782.01281,-0.012181091922223941,0.0017748382904123616,0.028927313807278532,0.08012653397412661,-6.426e-05,2.440666666666623e-05
BTCUSDT,2020-10-07 08:00:00+00:00,-8.58e-06,,10612.17,10619.48,10586.42,10605.67,4443.758,2020-10-07 08:59:59.999000+00:00,47111417.18425,20198,2217.126,23506882.76445,0.0017748382904123616,0.001350221155287601,0.07266584760793049,0.07403586949245078,-1.369e-05,2.1966666666666234e-05
BTCUSDT,2020-10-07 16:00:00+00:00,1.553e-05,,10624.87,10628.44,10593.0,10619.99,4991.295,2020-10-07 16:59:59.999000+00:00,52970376.6416,22701,2265.846,24048440.99909,0.001350221155287601,0.00163276989902994,0.06958010318277141,0.06808669311364701,2.4109999999999998e-05,4.019999999999566e-06
BTCUSDT,2020-10-08 00:00:00+00:00,2.693e-05,,10658.75,10664.77,10634.71,10637.33,2461.774,2020-10-08 00:59:59.999000+00:00,26208637.63375,17287,1316.243,14013906.47571,0.00163276989902994,0.024047387831344746,0.079880007483081,0.06971298248714652,1.1400000000000003e-05,1.12933333333329e-05
BTCUSDT,2020-10-09 08:00:00+00:00,0.0001,,10888.66,10897.08,10878.55,10893.13,4232.225,2020-10-09 08:59:59.999000+00:00,46077419.98984,20782,1893.866,20618401.25738,0.024047387831344746,0.04435915113470612,0.049759802738056136,0.04152341888878608,7.307e-05,4.748666666666624e-05
BTCUSDT,2020-10-10 08:00:00+00:00,0.0001,,11381.99,11397.59,11364.03,11376.34,3164.978,2020-10-10 08:59:59.999000+00:00,36020199.2552,17263,1435.595,16339414.45483,0.04435915113470612,-0.0015303691696978428,0.0012772121789610402,0.004511995949488146,0.0,7.564333333333291e-05
BTCUSDT,2020-10-12 08:00:00+00:00,0.0001,,11376.24,11394.64,11358.0,11358.93,3668.232,2020-10-12 08:59:59.999000+00:00,41728964.06194,16739,1664.611,18939151.8699,-0.0015303691696978428,0.011278351041867474,-0.0013962582743269891,0.00844005553339966,0.0,0.0001
BTCUSDT,2020-10-13 08:00:00+00:00,0.0001,,11452.91,11489.98,11443.0,11487.04,5668.869,2020-10-13 08:59:59.999000+00:00,65022750.45671,23442,2835.776,32532192.80501,0.011278351041867474,-0.004515523581357872,-0.009414958074490998,-0.0018742861520462117,0.0,0.0001
BTCUSDT,2020-10-14 08:00:00+00:00,0.0001,,11412.27,11445.99,11411.31,11435.17,6334.644,2020-10-14 08:59:59.999000+00:00,72405374.23494,22811,3127.689,35751663.36387,-0.004515523581357872,-0.0038740132416045236,-0.00784596993310982,0.00239349305694625,0.0,0.0001
BTCUSDT,2020-10-15 00:00:00+00:00,0.0001,,11417.12,11425.65,11387.0,11390.87,3252.16,2020-10-15 00:59:59.999000+00:00,37077987.00447,15679,1549.604,17668023.31098,-0.0038740132416045236,-0.004196343211712583,0.0032306575353768796,0.03214240878879315,0.0,0.0001
BTCUSDT,2020-10-15 08:00:00+00:00,0.0001,,11393.99,11402.11,11331.2,11343.07,8711.333,2020-10-15 08:59:59.999000+00:00,98966351.75262,31428,4178.041,47470273.25997,-0.004196343211712583,0.0031578752489405115,0.009850067045341193,0.03454267671803124,0.0,0.0001
BTCUSDT,2020-10-15 16:00:00+00:00,0.0001,,11395.42,11486.27,11362.0,11378.89,20401.762,2020-10-15 16:59:59.999000+00:00,232842943.8612,57005,10944.068,124944026.13543,0.0031578752489405115,-0.0029387752232422626,0.007612341801353173,0.12690429382830848,0.0,0.0001
BTCUSDT,2020-10-16 16:00:00+00:00,0.0001,,11332.57,11353.98,11311.0,11345.45,4801.384,2020-10-16 16:59:59.999000+00:00,54427905.4899,21796,2383.584,27023275.57476,-0.0029387752232422626,0.007246958031633666,0.010320436827098156,0.1375018179093821,0.0,0.0001
BTCUSDT,2020-10-18 08:00:00+00:00,0.0001,,11452.45,11477.52,11415.09,11427.67,5720.455,2020-10-18 08:59:59.999000+00:00,65436762.31161,24336,3084.419,35286070.68618,0.007246958031633666,0.0023740622541601475,0.028818648070866537,0.12115768131211335,0.0,0.0001
BTCUSDT,2020-10-18 16:00:00+00:00,0.0001,,11445.54,11462.69,11427.01,11454.8,3095.259,2020-10-18 16:59:59.999000+00:00,35431002.76024,16273,1617.161,18511356.4825,0.0023740622541601475,0.0009349792226840403,0.024451758214896868,0.12783461954813724,0.0,0.0001
BTCUSDT,2020-10-19 00:00:00+00:00,0.0001,,11501.5,11543.0,11440.02,11465.51,12764.633,2020-10-19 00:59:59.999000+00:00,146722337.18625,43019,6659.511,76574058.76281,0.0009349792226840403,-0.0002590377575877323,0.11839072138962847,0.11583435887282811,0.0,0.0001
BTCUSDT,2020-10-19 08:00:00+00:00,0.0001,,11459.05,11468.0,11442.62,11462.54,2785.234,2020-10-19 08:59:59.999000+00:00,31915640.51069,16208,1669.193,19128630.08442,-0.0002590377575877323,0.02568889617833392,0.1258822215669475,0.12621111900154758,0.0,0.0001
BTCUSDT,2020-10-19 16:00:00+00:00,0.0001,,11801.12,11830.0,11740.89,11757.0,16913.151,2020-10-19 16:59:59.999000+00:00,199152015.99041,49218,8089.716,95265951.68975,0.02568889617833392,-0.001880581781066648,0.08975248787956103,0.10004422896997522,0.0,0.0001
BTCUSDT,2020-10-20 08:00:00+00:00,0.0001,,11730.22,11759.0,11696.0,11734.89,9475.998,2020-10-20 08:59:59.999000+00:00,111142066.09354,34887,5258.341,61683580.22227,-0.001880581781066648,0.0927175286687818,0.1009153047024729,0.10747267336975463,0.0,0.0001
BTCUSDT,2020-10-21 16:00:00+00:00,0.0001,,12729.81,12919.61,12710.0,12822.92,40894.96,2020-10-21 16:59:59.999000+00:00,524316413.82577,117182,21662.056,277759666.00611,0.0927175286687818,0.006437691259089107,-0.0022857508274245486,0.01752564938407164,0.0,0.0001
BTCUSDT,2020-10-22 00:00:00+00:00,0.0001,,12796.06,12940.0,12789.06,12905.47,14739.536,2020-10-22 00:59:59.999000+00:00,189832126.3339,58669,7354.401,94720972.46819,0.006437691259089107,-0.007225618284339874,0.00029212419229995845,-0.0049575877515503075,0.0,0.0001
BTCUSDT,2020-10-22 08:00:00+00:00,0.0001,,12751.88,12856.42,12744.99,12812.22,10892.009,2020-10-22 08:59:59.999000+00:00,139587484.85334,41440,5367.807,68788741.75401,-0.007225618284339874,0.00834359697226561,0.009444108827353803,0.021402223814452226,0.0,0.0001
BTCUSDT,2020-10-23 08:00:00+00:00,0.0001,,12889.35,12961.83,12856.0,12919.12,9856.01,2020-10-23 08:59:59.999000+00:00,127371019.17583,38006,4684.971,60549064.16781,0.00834359697226561,-0.009715057991566023,0.005956288044386859,0.01663503396516175,0.0,0.0001
BTCUSDT,2020-10-23 16:00:00+00:00,0.0001,,12925.26,12955.0,12725.04,12793.61,37323.513,2020-10-23 16:59:59.999000+00:00,478313863.94347,97921,15742.776,201797685.84124,-0.009715057991566023,0.00903810574185071,0.0198567878808249,0.06607830002634119,0.0,0.0001
BTCUSDT,2020-10-24 00:00:00+00:00,0.0001,,12925.82,12936.0,12871.07,12909.24,5230.498,2020-10-24 00:59:59.999000+00:00,67514767.83184,29552,2519.254,32519305.39516,0.00903810574185071,0.0018575841800136939,-0.0052481788238502025,0.061875060034517926,0.0,0.0001
BTCUSDT,2020-10-24 08:00:00+00:00,0.0001,,12926.2,12945.85,12906.12,12933.22,4690.139,2020-10-24 08:59:59.999000+00:00,60635917.69961,26426,2639.301,34121477.60129,0.0018575841800136939,0.0048595786664109575,0.011846237827857431,0.02339092662152198,0.0,0.0001
BTCUSDT,2020-10-25 16:00:00+00:00,0.0001,,12939.17,12998.0,12909.26,12996.07,7356.988,2020-10-25 16:59:59.999000+00:00,95406981.56117,33006,3443.458,44661918.32022,0.0048595786664109575,0.003968892134314395,0.01061551684470774,0.009405920405168633,0.0,0.0001
BTCUSDT,2020-10-26 08:00:00+00:00,0.0001,,13033.69,13065.0,12830.0,13047.65,22183.018,2020-10-26 08:59:59.999000+00:00,288098197.19889,67116,10751.112,139761987.94095,0.003968892134314395,-0.015800546458557663,0.04532157131744041,0.03742819588201707,0.0,0.0001
BTCUSDT,2020-10-26 16:00:00+00:00,0.0001,,12974.0,13035.27,12814.0,12841.49,39696.649,2020-10-26 16:59:59.999000+00:00,512567015.83086,111466,17829.362,230310270.99436,-0.015800546458557663,0.019074110558821467,0.06747737217410132,0.057256595613125905,0.0,0.0001
BTCUSDT,2020-10-27 00:00:00+00:00,9.274e-05,,13047.24,13128.43,13041.3,13086.43,7016.181,2020-10-27 00:59:59.999000+00:00,91824104.27307,30515,4062.817,53174996.61004,0.019074110558821467,0.003637355642448048,0.011409528801972657,0.0493434802310484,-7.260000000000008e-06,9.757999999999956e-05
BTCUSDT,2020-10-27 08:00:00+00:00,6.127e-05,,13138.51,13170.0,13117.89,13134.03,9424.428,2020-10-27 08:59:59.999000+00:00,123837963.59663,34174,4712.823,61933884.35553,0.003637355642448048,0.03844669153336788,-0.0011968908248268795,0.05175182331698647,-3.1469999999999995e-05,8.466999999999957e-05
BTCUSDT,2020-10-27 16:00:00+00:00,0.0001,,13605.16,13665.0,13512.74,13638.99,33212.782,2020-10-27 16:59:59.999000+00:00,451191883.39689,87053,16224.95,220454710.11329,0.03844669153336788,0.005059758823783955,-0.00755114564934789,0.005987980048375974,3.8730000000000004e-05,8.466999999999958e-05
BTCUSDT,2020-10-28 00:00:00+00:00,3.725e-05,,13629.89,13745.0,13589.23,13708.0,11124.764,2020-10-28 00:59:59.999000+00:00,152217386.19865,42754,5395.996,73842541.74385,0.005059758823783955,-0.034451415231981364,-0.009574700904581235,0.002664867230814272,-6.275000000000001e-05,6.617333333333289e-05
BTCUSDT,2020-10-29 00:00:00+00:00,-0.00026006,,13255.79,13295.84,13227.11,13235.74,6154.361,2020-10-29 00:59:59.999000+00:00,81621835.86976,30068,2862.655,37976641.28272,-0.034451415231981364,-0.008872189994665991,0.037506025352568084,0.04237239474332366,-0.00029731,-4.09366666666671e-05
BTCUSDT,2020-10-29 08:00:00+00:00,-8.052e-05,,13131.06,13181.06,13079.43,13118.31,13498.577,2020-10-29 08:59:59.999000+00:00,177410888.94296,49122,7155.414,94067502.0963,-0.008872189994665991,0.031840229419795696,0.053012163914406774,0.051598872110813154,0.00017954,-0.00010111000000000043
BTCUSDT,2020-10-29 16:00:00+00:00,-3.189e-05,,13428.88,13611.22,13388.05,13536.0,31375.829,2020-10-29 16:59:59.999000+00:00,424332046.32129,96471,17271.746,233569739.4547,0.031840229419795696,0.003010490543735145,0.013642139479905335,-0.0018040780141843626,4.8629999999999993e-05,-0.0001241566666666671
BTCUSDT,2020-10-30 00:00:00+00:00,-0.00015268,,13446.65,13595.0,13325.0,13576.75,21658.633,2020-10-30 00:59:59.999000+00:00,291274024.43248,67234,11795.439,158700855.72174,0.003010490543735145,0.011446774817242655,0.012357891247905428,-0.004219713849043516,-0.00012079000000000001,-8.836333333333379e-05
BTCUSDT,2020-10-31 08:00:00+00:00,-0.00016865,,13565.01,13830.0,13563.88,13732.16,33159.131,2020-10-31 08:59:59.999000+00:00,455245704.13338,108335,19022.33,261132738.18182,0.011446774817242655,0.005940798825530669,0.004690449281103515,0.004648212662829332,-1.5969999999999998e-05,-0.00011774000000000044
BTCUSDT,2020-10-31 16:00:00+00:00,9.204e-05,,13841.06,13875.0,13791.24,13813.74,8101.317,2020-10-31 16:59:59.999000+00:00,112077272.62128,38466,4204.319,58172171.58987,0.005940798825530669,-0.006738218614220304,-0.0013421419543150348,-0.0127648269042272,0.00026069,-7.643000000000043e-05
BTCUSDT,2020-11-01 00:00:00+00:00,-6.386e-05,,13783.73,13891.52,13653.0,13720.66,23570.687,2020-11-01 00:59:59.999000+00:00,324378302.7819,82180,11356.955,156320337.07869,-0.006738218614220304,0.0017397122295865763,-0.015238334016002164,0.10509990044210715,-0.0001559,-4.682333333333377e-05
BTCUSDT,2020-11-01 08:00:00+00:00,-4.096e-05,,13784.71,13807.0,13722.31,13744.53,6247.058,2020-11-01 08:59:59.999000+00:00,85971135.33231,29166,3037.613,41810649.33816,0.0017397122295865763,0.003786233505256309,-0.016375241641584104,0.15492272198467316,2.29e-05,-4.260000000000441e-06
BTCUSDT,2020-11-01 16:00:00+00:00,-5.043e-05,,13790.02,13822.5,13752.0,13796.57,8285.336,2020-11-01 16:59:59.999000+00:00,114207769.70132,36470,4487.51,61862268.82619,0.003786233505256309,-9.930004341651699e-05,-4.203943443914504e-05,0.12439613614108436,-9.470000000000003e-06,-5.1750000000000445e-05
BTCUSDT,2020-11-02 00:00:00+00:00,7.881e-05,,13752.87,13823.75,13752.87,13795.2,10794.521,2020-11-02 00:59:59.999000+00:00,148930074.07131,44648,5302.769,73164050.18928,-9.930004341651699e-05,-0.02055932498260271,-0.011438036418464415,0.08117316167942468,0.00012924,-4.193333333333777e-06
BTCUSDT,2020-11-02 16:00:00+00:00,8.717e-05,,13488.13,13540.0,13468.17,13511.58,10190.673,2020-11-02 16:59:59.999000+00:00,137612539.2474,39820,5533.156,74728472.16612,-0.02055932498260271,0.0005832034447488255,0.12220036442814242,0.10811836957631904,8.359999999999994e-06,3.851666666666622e-05
BTCUSDT,2020-11-03 00:00:00+00:00,-0.00017064,,13541.55,13564.94,13450.0,13519.46,13519.481,2020-11-03 00:59:59.999000+00:00,182459484.06044,49267,6535.578,88221438.59962,0.0005832034447488255,0.020454219325328094,0.17414970716286016,0.13794263972081744,-0.00025781,-1.5533333333337758e-06
